,filename,birds,start_sec,end_sec,file_path,duration
2051,XC157759.ogg,amtspa,75.133733,78.127804,/app/_data/birdclef-2021/train_short_audio/amtspa/XC157759.ogg,125.40190625
2052,XC157759.ogg,amtspa,79.201911,84.679853,/app/_data/birdclef-2021/train_short_audio/amtspa/XC157759.ogg,125.40190625
2053,XC157759.ogg,amtspa,91.607838,92.883339,/app/_data/birdclef-2021/train_short_audio/amtspa/XC157759.ogg,125.40190625
2054,XC157759.ogg,amtspa,98.522397,102.832248,/app/_data/birdclef-2021/train_short_audio/amtspa/XC157759.ogg,125.40190625
2055,XC157759.ogg,amtspa,106.860147,110.552387,/app/_data/birdclef-2021/train_short_audio/amtspa/XC157759.ogg,125.40190625
2056,XC118055.ogg,baywre1,0.802258,1.300959,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2057,XC118055.ogg,baywre1,5.984413,6.483114,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2058,XC118055.ogg,baywre1,7.26369,7.979217,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2059,XC118055.ogg,nocall,7.979217,13.811851,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2060,XC118055.ogg,baywre1,13.811851,14.397283,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2061,XC118055.ogg,baywre1,17.584633,18.1267,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2062,XC118055.ogg,nocall,18.1267,25.390389,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2063,XC118055.ogg,baywre1,25.390389,25.954138,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2064,XC118055.ogg,baywre1,27.255098,27.883895,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2065,XC118055.ogg,nocall,27.883895,34.930758,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2066,XC118055.ogg,baywre1,34.930758,35.537872,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2067,XC118055.ogg,nocall,35.537872,41.782477,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2068,XC118055.ogg,baywre1,41.782477,42.411274,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2069,XC118055.ogg,baywre1,46.726122,47.376602,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2070,XC118055.ogg,baywre1,48.439052,49.067849,/app/_data/birdclef-2021/train_short_audio/baywre1/XC118055.ogg,50.629
2071,XC116880.ogg,baywre1,0.191476,1.187152,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2072,XC116880.ogg,baywre1,3.867819,5.859171,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2073,XC116880.ogg,baywre1,6.280419,7.2378,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2074,XC116880.ogg,baywre1,8.731314,9.899318,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2075,XC116880.ogg,baywre1,11.124766,13.365037,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2076,XC116880.ogg,baywre1,14.915994,15.624456,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2077,XC116880.ogg,baywre1,17.864727,18.420008,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2078,XC116880.ogg,baywre1,18.994437,19.568865,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2079,XC116880.ogg,baywre1,20.928346,22.153794,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2080,XC116880.ogg,baywre1,23.647308,24.700427,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2081,XC116880.ogg,baywre1,25.734398,27.074732,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2082,XC116880.ogg,baywre1,28.472508,30.176646,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2083,XC116880.ogg,baywre1,30.636188,31.134026,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2084,XC116880.ogg,baywre1,31.976522,32.95305,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2085,XC116880.ogg,baywre1,34.331679,36.705983,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2086,XC116880.ogg,baywre1,37.031493,38.161202,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2087,XC116880.ogg,baywre1,39.252616,40.612097,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2088,XC116880.ogg,baywre1,42.431121,43.388502,/app/_data/birdclef-2021/train_short_audio/baywre1/XC116880.ogg,44.7096875
2089,XC120694.ogg,baywre1,0.270449,1.510004,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2090,XC120694.ogg,baywre1,2.050902,2.74956,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2091,XC120694.ogg,baywre1,3.673593,4.21449,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2092,XC120694.ogg,baywre1,5.025836,10.772867,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2093,XC120694.ogg,baywre1,11.26869,12.350484,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2094,XC120694.ogg,baywre1,13.094218,13.883026,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2095,XC120694.ogg,baywre1,14.716909,18.277815,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2096,XC120694.ogg,baywre1,18.931399,24.024847,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2097,XC120694.ogg,baywre1,25.039029,30.267701,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2098,XC120694.ogg,baywre1,31.800243,35.338611,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2099,XC120694.ogg,baywre1,36.352793,37.073989,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2100,XC120694.ogg,baywre1,39.192503,40.815194,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2101,XC120694.ogg,baywre1,42.550573,44.714161,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2102,XC120694.ogg,baywre1,45.638194,48.184917,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2103,XC120694.ogg,baywre1,49.311786,52.624781,/app/_data/birdclef-2021/train_short_audio/baywre1/XC120694.ogg,52.62478125
2104,XC244243.ogg,belvir,1.153197,2.397436,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2105,XC244243.ogg,belvir,5.614249,6.555015,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2106,XC244243.ogg,belvir,8.95245,10.044953,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2107,XC244243.ogg,belvir,11.926485,13.110029,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2108,XC244243.ogg,belvir,15.052256,16.144758,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2109,XC244243.ogg,belvir,20.180948,21.182408,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2110,XC244243.ogg,nocall,21.182408,27.403602,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2111,XC244243.ogg,belvir,27.403602,28.283674,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2112,XC244243.ogg,belvir,31.439792,32.410905,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2113,XC244243.ogg,belvir,37.873417,38.996267,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2114,XC244243.ogg,belvir,42.395163,43.426971,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2115,XC244243.ogg,belvir,48.25219,49.253651,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2116,XC244243.ogg,belvir,51.893865,53.016715,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2117,XC244243.ogg,belvir,55.505193,56.688737,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2118,XC244243.ogg,belvir,59.662771,60.512495,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2119,XC244243.ogg,belvir,63.000973,63.850697,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2120,XC244243.ogg,belvir,67.037163,68.008276,/app/_data/birdclef-2021/train_short_audio/belvir/XC244243.ogg,70.46640625
2121,XC184992.ogg,belvir,0.984465,2.062054,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2122,XC184992.ogg,belvir,3.605269,4.669556,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2123,XC184992.ogg,belvir,6.585271,7.516521,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2124,XC184992.ogg,belvir,9.432236,10.483219,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2125,XC184992.ogg,belvir,12.71822,13.636167,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2126,XC184992.ogg,belvir,15.445453,16.602864,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2127,XC184992.ogg,belvir,18.585097,19.569562,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2128,XC184992.ogg,belvir,23.307867,24.465278,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2129,XC184992.ogg,belvir,29.068316,30.132602,/app/_data/birdclef-2021/train_short_audio/belvir/XC184992.ogg,30.89090625
2130,XC128936.ogg,belvir,1.111071,3.030193,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2131,XC128936.ogg,belvir,6.565418,8.48454,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2132,XC128936.ogg,belvir,19.696253,21.817388,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2133,XC128936.ogg,belvir,25.908148,27.82727,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2134,XC128936.ogg,belvir,44.038801,46.917484,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2135,XC128936.ogg,belvir,51.614283,53.381895,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2136,XC128936.ogg,belvir,59.038255,61.209893,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2137,XC128936.ogg,belvir,67.573298,69.694433,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2138,XC128936.ogg,belvir,88.784647,90.804775,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2139,XC128936.ogg,belvir,95.400567,98.683276,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2140,XC128936.ogg,belvir,100.905418,102.82454,/app/_data/birdclef-2021/train_short_audio/belvir/XC128936.ogg,117.925
2141,XC135455.ogg,aldfly,3.659585,39.080334,/app/_data/birdclef-2021/train_short_audio/aldfly/XC135455.ogg,39.19784375
2142,XC137570.ogg,aldfly,2.133124,2.615883,/app/_data/birdclef-2021/train_short_audio/aldfly/XC137570.ogg,26.21496875
2143,XC137570.ogg,aldfly,5.804342,6.354464,/app/_data/birdclef-2021/train_short_audio/aldfly/XC137570.ogg,26.21496875
2144,XC137570.ogg,nocall,6.433052,12.922239,/app/_data/birdclef-2021/train_short_audio/aldfly/XC137570.ogg,26.21496875
2145,XC137570.ogg,aldfly,12.989601,13.360091,/app/_data/birdclef-2021/train_short_audio/aldfly/XC137570.ogg,26.21496875
2146,XC137570.ogg,nocall,13.618311,21.892586,/app/_data/birdclef-2021/train_short_audio/aldfly/XC137570.ogg,26.21496875
2147,XC137570.ogg,aldfly,23.385773,24.171661,/app/_data/birdclef-2021/train_short_audio/aldfly/XC137570.ogg,26.21496875
2148,XC157462.ogg,aldfly,0.594887,0.95572,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2149,XC157462.ogg,aldfly,2.457567,2.73063,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2150,XC157462.ogg,aldfly,4.07644,4.271485,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2151,XC157462.ogg,aldfly,5.451507,6.143916,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2152,XC157462.ogg,aldfly,7.177655,7.362948,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2153,XC157462.ogg,aldfly,8.757519,9.069591,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2154,XC157462.ogg,aldfly,10.298374,10.873757,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2155,XC157462.ogg,aldfly,11.956257,12.229319,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2156,XC157462.ogg,aldfly,13.594634,13.896954,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2157,XC157462.ogg,aldfly,15.164746,15.330534,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2158,XC157462.ogg,aldfly,18.343979,18.78283,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2159,XC157462.ogg,aldfly,20.323686,20.528483,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2160,XC157462.ogg,aldfly,22.118099,22.235126,/app/_data/birdclef-2021/train_short_audio/aldfly/XC157462.ogg,22.7715
2161,XC509611.ogg,aldfly,0.952849,1.752014,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2162,XC509611.ogg,aldfly,7.499848,8.176063,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2163,XC509611.ogg,nocall,8.176063,17.796769,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2164,XC509611.ogg,nocall,17.796769,29.446123,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2165,XC509611.ogg,aldfly,17.796769,18.718882,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2166,XC509611.ogg,nocall,29.446123,40.726631,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2167,XC509611.ogg,aldfly,29.446123,30.21455,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2168,XC509611.ogg,aldfly,40.849579,41.279899,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2169,XC509611.ogg,nocall,41.37211,45.613827,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2170,XC509611.ogg,aldfly,45.644564,46.597413,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2171,XC509611.ogg,aldfly,52.437459,52.990726,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2172,XC509611.ogg,nocall,52.990726,63.748704,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2173,XC509611.ogg,aldfly,63.748704,64.42492,/app/_data/birdclef-2021/train_short_audio/aldfly/XC509611.ogg,71.3715
2174,XC604914.ogg,aldfly,0.759533,1.19684,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2175,XC604914.ogg,aldfly,3.981794,4.511165,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2176,XC604914.ogg,aldfly,6.053247,7.4112,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2177,XC604914.ogg,aldfly,9.597734,11.162833,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2178,XC604914.ogg,aldfly,13.832706,14.983514,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2179,XC604914.ogg,aldfly,16.893854,17.423225,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2180,XC604914.ogg,aldfly,19.678808,23.292344,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2181,XC604914.ogg,aldfly,24.788393,26.353492,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2182,XC604914.ogg,aldfly,24.788393,26.353492,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2183,XC604914.ogg,aldfly,28.056687,28.63209,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2184,XC604914.ogg,aldfly,30.220205,30.634495,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2185,XC604914.ogg,aldfly,31.992448,32.544836,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2186,XC604914.ogg,aldfly,33.304369,33.83374,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2187,XC604914.ogg,aldfly,34.271047,34.593273,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2188,XC604914.ogg,aldfly,38.874277,39.288568,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2189,XC604914.ogg,aldfly,40.209214,40.738585,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2190,XC604914.ogg,aldfly,42.372732,42.833055,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2191,XC604914.ogg,aldfly,43.63862,44.283072,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2192,XC604914.ogg,aldfly,44.720379,45.157686,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2193,XC604914.ogg,aldfly,48.264866,49.093448,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2194,XC604914.ogg,aldfly,49.484722,49.899013,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2195,XC604914.ogg,aldfly,50.704578,51.210933,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2196,XC604914.ogg,aldfly,52.729999,53.167306,/app/_data/birdclef-2021/train_short_audio/aldfly/XC604914.ogg,53.4435
2197,XC244459.ogg,aldfly,1.039429,1.566263,/app/_data/birdclef-2021/train_short_audio/aldfly/XC244459.ogg,33.2475
2198,XC244459.ogg,aldfly,5.239863,5.752458,/app/_data/birdclef-2021/train_short_audio/aldfly/XC244459.ogg,33.2475
2199,XC244459.ogg,aldfly,22.525715,23.03831,/app/_data/birdclef-2021/train_short_audio/aldfly/XC244459.ogg,33.2475
2200,XC244459.ogg,nocall,23.03831,28.933156,/app/_data/birdclef-2021/train_short_audio/aldfly/XC244459.ogg,33.2475
2201,XC244459.ogg,aldfly,28.933156,29.331842,/app/_data/birdclef-2021/train_short_audio/aldfly/XC244459.ogg,33.2475
2202,XC605054.ogg,aldfly,6.667959,7.128509,/app/_data/birdclef-2021/train_short_audio/aldfly/XC605054.ogg,46.4955
2203,XC605054.ogg,aldfly,15.278237,15.518524,/app/_data/birdclef-2021/train_short_audio/aldfly/XC605054.ogg,46.4955
2204,XC605054.ogg,aldfly,20.444404,20.78481,/app/_data/birdclef-2021/train_short_audio/aldfly/XC605054.ogg,46.4955
2205,XC370881.ogg,aldfly,0.493296,0.651343,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2206,XC370881.ogg,aldfly,4.128363,4.224149,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2207,XC370881.ogg,nocall,4.339092,9.444469,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2208,XC370881.ogg,aldfly,9.530676,9.645619,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2209,XC370881.ogg,nocall,9.750983,15.086246,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2210,XC370881.ogg,aldfly,15.086246,15.249082,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2211,XC370881.ogg,aldfly,18.965567,19.090088,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2212,XC370881.ogg,aldfly,22.662895,22.921516,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2213,XC370881.ogg,aldfly,25.64183,25.795087,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2214,XC370881.ogg,aldfly,30.9292,31.0633,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2215,XC370881.ogg,aldfly,33.659092,33.821928,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2216,XC370881.ogg,aldfly,37.643777,37.883241,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2217,XC370881.ogg,aldfly,42.002026,42.155283,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2218,XC370881.ogg,aldfly,45.038432,45.191689,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2219,XC370881.ogg,aldfly,48.007788,48.13231,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2220,XC370881.ogg,aldfly,51.053773,51.149559,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2221,XC370881.ogg,aldfly,55.124665,55.239608,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2222,XC370881.ogg,aldfly,58.084443,58.333486,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2223,XC370881.ogg,aldfly,60.833492,60.967592,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2224,XC370881.ogg,aldfly,65.33542,65.479099,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2225,XC370881.ogg,aldfly,68.946541,69.071062,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2226,XC370881.ogg,aldfly,72.452297,72.576818,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2227,XC370881.ogg,aldfly,74.990618,75.17261,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2228,XC370881.ogg,aldfly,78.141967,78.276067,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2229,XC370881.ogg,aldfly,82.030866,82.164966,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2230,XC370881.ogg,aldfly,86.130494,86.283751,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2231,XC370881.ogg,aldfly,90.536635,90.728207,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2232,XC370881.ogg,aldfly,94.004077,94.147756,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2233,XC370881.ogg,aldfly,96.915962,97.050062,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2234,XC370881.ogg,aldfly,99.492597,99.722483,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2235,XC370881.ogg,aldfly,103.237818,103.429389,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2236,XC370881.ogg,aldfly,108.362352,108.544345,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2237,XC370881.ogg,aldfly,113.994551,114.090337,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2238,XC370881.ogg,nocall,114.166965,120.757021,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2239,XC370881.ogg,aldfly,120.833649,120.967749,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2240,XC370881.ogg,nocall,121.101849,128.055891,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2241,XC370881.ogg,aldfly,128.055891,128.295355,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2242,XC370881.ogg,nocall,128.295355,133.812611,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2243,XC370881.ogg,aldfly,133.812611,133.956289,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2244,XC370881.ogg,nocall,134.042496,140.622973,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2245,XC370881.ogg,aldfly,145.967815,146.092336,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2246,XC370881.ogg,aldfly,151.159399,151.322235,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2247,XC370881.ogg,aldfly,155.450598,155.64217,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2248,XC370881.ogg,aldfly,164.531082,164.703496,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2249,XC370881.ogg,nocall,164.751389,168.860595,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2250,XC370881.ogg,nocall,169.052166,176.283986,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2251,XC370881.ogg,aldfly,176.283986,176.475557,/app/_data/birdclef-2021/train_short_audio/aldfly/XC370881.ogg,177.9315
2252,XC181484.ogg,aldfly,1.251338,1.796275,/app/_data/birdclef-2021/train_short_audio/aldfly/XC181484.ogg,23.5635
2253,XC181484.ogg,aldfly,6.165867,6.75117,/app/_data/birdclef-2021/train_short_audio/aldfly/XC181484.ogg,23.5635
2254,XC181484.ogg,nocall,6.841993,12.765665,/app/_data/birdclef-2021/train_short_audio/aldfly/XC181484.ogg,23.5635
2255,XC181484.ogg,aldfly,12.806031,13.371151,/app/_data/birdclef-2021/train_short_audio/aldfly/XC181484.ogg,23.5635
2256,XC181484.ogg,aldfly,17.478365,18.023302,/app/_data/birdclef-2021/train_short_audio/aldfly/XC181484.ogg,23.5635
2257,XC181484.ogg,aldfly,22.150699,22.665362,/app/_data/birdclef-2021/train_short_audio/aldfly/XC181484.ogg,23.5635
2258,XC135460.ogg,aldfly,0.0,5.886472,/app/_data/birdclef-2021/train_short_audio/aldfly/XC135460.ogg,45.36275
2259,XC135460.ogg,aldfly,6.780128,7.654357,/app/_data/birdclef-2021/train_short_audio/aldfly/XC135460.ogg,45.36275
